"","SU_ID","P_PANEL","NATIONAL_WEIGHT","REGION_WEIGHT","NATIONAL_WEIGHT_POP","REGION_WEIGHT_POP","P_GEO","SOC1","SOC2A","SOC2B","SOC3A","SOC3B","SOC4A","SOC4B","PHYS8","PHYS1A","PHYS1B","PHYS1C","PHYS1D","PHYS1E","PHYS1F","PHYS1G","PHYS1H","PHYS1I","PHYS1J","PHYS1K","PHYS1L","PHYS1M","PHYS1N","PHYS1O","PHYS1P","PHYS1Q","SOC5A","SOC5B","SOC5C","SOC5D","SOC5E","PHYS2_1","PHYS2_2","PHYS2_3","PHYS2_4","PHYS2_5","PHYS2_6","PHYS2_7","PHYS2_8","PHYS2_9","PHYS2_10","PHYS2_11","PHYS2_12","PHYS2_13","PHYS2_14","PHYS2_15","PHYS2_16","PHYS2_17","PHYS2_18","PHYS2_19","PHYS2_DK","PHYS2_SKP","PHYS2_REF","PHYS10A","PHYS10B","PHYS10C","PHYS10D","PHYS10E","ECON8A","ECON8B","ECON8C","ECON8D","ECON8E","ECON8F","ECON8G","ECON8H","ECON8I","ECON8J","ECON8K","ECON8L","ECON8M","ECON8N","ECON8O","ECON8P","ECON8Q","ECON8R","ECON8S","ECON7_1","ECON7_2","ECON7_3","ECON7_4","ECON7_5","ECON7_6","ECON7_7","ECON7_8","ECON7_DK","ECON7_SKP","ECON7_REF","ECON1","ECON4","ECON4A","ECON4B","ECON6A","ECON6B","ECON6C","ECON6D","ECON6E","ECON6F","ECON6G","ECON6H","ECON6I","ECON6J","ECON6K","ECON6L","ECON5A_A","ECON5A_B","PHYS7_1","PHYS7_2","PHYS7_3","PHYS7_4","PHYS7_DK","PHYS7_SKP","PHYS7_REF","PHYS11","PHYS9A","PHYS9B","PHYS9C","PHYS9D","PHYS9E","PHYS9F","PHYS9G","PHYS9H","PHYS3A","PHYS3B","PHYS3C","PHYS3D","PHYS3E","PHYS3F","PHYS3G","PHYS3H","PHYS3I","PHYS3J","PHYS3K","PHYS3L","PHYS3M","PHYS4","PHYS5","PHYS6","AGE4","AGE7","GENDER","RACETH","RACE_R2","EDUCATION","EDUC4","HHSIZE1","REGION4","REGION9","P_DENSE","MODE","LANGUAGE","MAIL50","RACE1_BANNER","INC_BANNER","AGE_BANNER","HH_BANNER","ECON2","ECON3","PHYS11_TEMP","HHINCOME","HH01S","HH25S","HH612S","HH1317S","HH18OVS"
"7713","0040007496","Amerispeak",NA,0.3869935953,NA,22221.019946,"(10) Texas",1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,5,5,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,1,4,1,4,4,4,4,4,1,3,3,0,0,0,1,0,0,0,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,5,2,3,2,2,2,2,3,7,3,1,1,NA,3,3,2,2,NA,"18","96.6",8,0,0,0,0,2
"7714","0040007522","Amerispeak",NA,NA,NA,NA,NA,3,4,4,1,1,1,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,3,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,4,3,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,6,4,1,2,4,3,2,1,NA,1,2,2,1,"40","40","97.4",5,0,0,0,0,1
"7715","0040007523","Amerispeak",NA,NA,NA,NA,NA,3,2,2,3,4,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,2,3,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,4,5,2,2,2,2,NA,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,0,0,0,1,0,0,0,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,3,4,2,1,1,3,3,6,2,4,3,2,1,NA,1,2,2,4,NA,"5","98",5,0,0,0,5,5
"7716","0040007527","Amerispeak",NA,NA,NA,NA,NA,2,5,4,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,5,5,5,2,2,2,2,1,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,2,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,2,1,1,6,4,4,4,8,3,2,1,NA,1,2,2,3,"40","45","97.5",6,0,0,0,1,3
"7717","0040007528","Amerispeak",NA,NA,NA,NA,NA,3,2,2,1,1,1,1,4,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,NA,2,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,0,0,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5,4,6,2,3,3,2,1,NA,2,4,2,4,"60","40",NA,9,0,0,4,1,1
"7718","0040007550","Amerispeak",NA,0.1664582941,NA,9557.9697436,"(10) Texas",2,5,5,2,2,2,2,3,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,4,3,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,4,3,3,3,7,3,2,1,NA,3,1,2,5,"35","35",NA,3,0,0,0,0,3
"7719","0040007569","Amerispeak",NA,0.7838886225,NA,45010.576218,"(10) Texas",2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,3,1,2,4,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,3,3,3,3,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,2,NA,4,NA,2,1,4,2,1,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,3,2,1,1,4,3,7,3,2,1,NA,3,1,1,3,NA,"(998) SKIPPED ON WEB",NA,2,0,0,0,1,3
"7720","0040007576","Amerispeak",NA,NA,NA,NA,NA,2,5,5,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,5,5,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,3,1,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,4,1,1,1,4,3,1,4,8,3,2,1,NA,1,1,2,1,NA,"0",NA,1,0,0,0,0,1
"7721","0040007586","Amerispeak",NA,NA,NA,NA,NA,3,3,3,2,3,2,2,3,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,3,2,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4,3,4,3,3,2,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,1,1,1,2,2,4,2,3,3,2,1,NA,1,3,2,3,"36","42",NA,6,0,0,0,2,2
"7722","0040007596","Amerispeak",NA,NA,NA,NA,NA,3,4,4,1,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5,5,NA,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,3,4,2,1,1,4,3,2,3,5,3,2,1,NA,1,1,2,2,NA,"40",NA,3,0,0,0,0,2
"7723","0040007600","Amerispeak",NA,NA,NA,NA,NA,2,5,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,3,3,4,3,1,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,4,3,7,3,2,1,NA,1,2,2,5,NA,"40",NA,6,0,0,0,0,4
"7724","0040007609","Amerispeak",NA,NA,NA,NA,NA,3,4,5,1,2,2,2,3,1,2,2,NA,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,2,2,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,3,6,2,3,3,2,1,NA,3,3,2,4,"50","50","97.9",6,0,2,4,0,3
"7725","0040007612","Amerispeak",NA,NA,NA,NA,NA,2,3,3,2,2,2,2,3,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,4,3,3,4,4,1,1,2,1,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,5,4,1,3,5,2,2,1,NA,2,3,2,1,"10","45","97.7",6,0,0,0,0,1
"7726","0040007616","Amerispeak",NA,1.1034141275,NA,54679.438506,"(1) California",2,3,3,2,2,2,2,3,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,1,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,0,0,0,0,0,0,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,6,1,1,1,4,3,2,4,9,3,2,1,NA,1,4,3,2,NA,"(998) SKIPPED ON WEB","98.6",8,0,0,0,0,2
"7727","0040007617","Amerispeak",NA,0.1865419619,NA,9244.0448966,"(1) California",4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,4,4,4,4,4,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,3,4,9,3,2,1,NA,3,3,2,3,"40","40","98.5",6,0,0,1,1,1
"7728","0040007643","Amerispeak",NA,NA,NA,NA,NA,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,5,5,5,4,4,1,2,1,2,1,2,1,1,1,1,1,1,1,2,NA,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,3,8,4,3,1,4,4,4,4,4,4,4,4,4,4,4,2,2,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,3,1,1,1,2,2,2,1,2,3,2,1,NA,1,3,2,2,NA,"48","98.3",8,0,0,0,0,2
"7729","0040007647","Amerispeak",NA,NA,NA,NA,NA,2,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,3,2,3,2,3,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,NA,4,3,4,4,4,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,1,2,4,6,2,1,1,3,3,3,2,4,3,2,1,NA,1,3,3,5,NA,"8","98.2",7,0,0,0,0,3
"7730","0040007652","Amerispeak",NA,0.3253807169,NA,16124.168122,"(1) California",3,3,5,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,3,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,6,4,2,4,9,3,2,1,NA,1,4,2,2,"40","40","97.9",9,0,0,0,0,2
"7731","0040007653","Amerispeak",NA,0.4618822184,NA,15578.757925,"(8) New York",3,5,5,2,1,2,2,5,1,2,2,1,2,1,1,2,1,1,1,1,2,1,1,2,1,4,4,4,4,4,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,5,5,5,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,1,1,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,2,1,1,1,1,2,2,2,1,1,NA,1,1,NA,1,2,2,2,NA,1,2,2,2,4,6,1,1,1,3,3,1,1,2,3,2,1,NA,1,1,3,1,NA,"0",NA,2,0,0,0,0,1
"7732","0040007654","Amerispeak",NA,NA,NA,NA,NA,3,3,3,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,1,3,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,5,5,5,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,3,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,1,2,4,3,2,1,NA,1,1,2,1,NA,"40","98.5",3,0,0,0,0,1
"7733","0040007664","Amerispeak",NA,NA,NA,NA,NA,2,3,3,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,3,4,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,3,1,5,5,4,4,4,1,4,4,4,4,4,4,4,4,2,2,0,0,0,1,0,0,0,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,1,3,2,1,1,2,4,8,3,2,1,NA,3,1,2,2,NA,"0",NA,2,0,0,0,0,2
"7734","0040007666","Amerispeak",NA,NA,NA,NA,NA,2,2,3,1,2,2,2,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5,5,4,3,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,1,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,2,2,2,1,2,2,2,2,1,2,NA,2,1,2,2,2,2,2,2,2,2,2,2,4,6,1,1,1,3,3,2,2,3,2,2,1,NA,1,3,3,2,"23","20","98.1",7,0,0,0,0,2
"7735","0040007672","Amerispeak",NA,1.9102990704,NA,94664.440073,"(1) California",3,2,2,3,3,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,4,3,4,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,1,4,1,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,7,1,1,1,3,3,2,4,9,2,2,1,NA,1,2,3,2,NA,"0",NA,5,0,0,0,0,2
"7736","0040007683","Amerispeak",NA,NA,NA,NA,NA,3,3,3,3,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5,5,5,5,5,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,2,0,0,0,0,1,1,1,0,0,0,0,3,9,3,3,3,1,4,4,4,4,4,4,2,3,1,4,1,1,0,0,0,1,0,0,0,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,6,2,2,1,NA,2,1,2,3,NA,"30","96.7",2,0,0,1,1,1
"7737","0040007686","Amerispeak",NA,0.387685075,NA,19211.646554,"(1) California",2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,3,3,4,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,1,NA,2,2,2,2,2,1,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,9,5,3,2,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,4,5,1,1,1,6,4,1,4,9,3,2,1,NA,1,3,2,1,NA,"30",NA,6,0,0,0,0,1
"7738","0040007692","Amerispeak",NA,NA,NA,NA,NA,3,2,1,2,4,2,2,3,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,NA,2,1,2,2,2,4,7,2,1,1,3,3,1,3,5,3,2,1,NA,1,1,3,1,NA,"0","96.9",2,0,0,0,0,1
"7739","0040007693","Amerispeak",NA,NA,NA,NA,NA,3,5,5,1,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,4,4,4,2,2,1,1,2,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,1,0,0,0,2,1,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,2,2,4,3,1,2,3,3,2,1,NA,2,4,2,1,"40","40",NA,9,0,0,0,0,1
"7740","0040007697","Amerispeak",NA,NA,NA,NA,NA,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,5,4,5,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,3,3,4,1,2,4,4,4,4,4,4,4,4,4,2,2,0,0,0,1,0,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,3,3,1,3,5,3,2,1,NA,2,3,1,1,"10","25","97.6",7,0,0,0,0,1
"7741","0040007704","Amerispeak",NA,NA,NA,NA,NA,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,4,1,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,NA,NA,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,4,7,2,1,1,3,3,1,4,8,1,1,1,NA,1,1,3,1,NA,"0",NA,2,0,0,0,0,1
"7742","0040007705","Amerispeak",NA,NA,NA,NA,NA,3,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,3,4,4,2,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,5,3,6,2,2,1,NA,1,2,2,5,"40","40","95",4,0,0,0,0,5
"7743","0040007706","Amerispeak",NA,NA,NA,NA,NA,2,3,4,2,2,2,2,3,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,4,3,3,4,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,4,4,3,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,4,4,4,4,4,1,4,4,4,4,4,4,4,4,2,3,0,0,0,1,0,0,0,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,4,6,1,1,1,7,4,1,3,5,3,2,1,NA,1,3,3,1,NA,"0","98.5",7,0,0,0,0,1
"7744","0040007722","Amerispeak",NA,0.125528997,NA,4383.2081683,"(3) Florida",3,3,3,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,4,4,4,4,4,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,2,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,5,3,2,1,NA,2,2,2,3,"30","40",NA,5,0,0,0,1,2
"7745","0040007725","Amerispeak",NA,NA,NA,NA,NA,2,3,3,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,8,3,2,2,4,4,4,4,4,4,4,1,4,4,4,2,2,0,0,0,1,0,0,0,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,4,5,1,2,2,7,4,3,3,5,3,1,1,NA,2,2,2,5,NA,"30",NA,6,0,0,0,0,3
"7746","0040007729","Amerispeak",NA,NA,NA,NA,NA,3,4,5,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,3,2,3,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,1,0,0,0,0,0,0,3,2,5,5,4,1,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,NA,NA,NA,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,4,5,1,2,2,3,3,2,3,6,1,2,1,NA,2,1,2,2,NA,"0","97.1",2,0,0,0,0,2
