"","SU_ID","P_PANEL","NATIONAL_WEIGHT","REGION_WEIGHT","NATIONAL_WEIGHT_POP","REGION_WEIGHT_POP","NAT_WGT_COMB_POP","REG_WGT_COMB_POP","P_GEO","SOC1","SOC2A","SOC2B","SOC3A","SOC3B","SOC4A","SOC4B","PHYS8","PHYS1A","PHYS1B","PHYS1C","PHYS1D","PHYS1E","PHYS1F","PHYS1G","PHYS1H","PHYS1I","PHYS1J","PHYS1K","PHYS1L","PHYS1M","PHYS1N","PHYS1O","PHYS1P","PHYS1Q","SOC5A","SOC5B","SOC5C","SOC5D","SOC5E","PHYS2_1","PHYS2_2","PHYS2_3","PHYS2_4","PHYS2_5","PHYS2_6","PHYS2_7","PHYS2_8","PHYS2_9","PHYS2_10","PHYS2_11","PHYS2_12","PHYS2_13","PHYS2_14","PHYS2_15","PHYS2_16","PHYS2_17","PHYS2_18","PHYS2_19","PHYS2_DK","PHYS2_SKP","PHYS2_REF","PHYS10A","PHYS10B","PHYS10C","PHYS10D","PHYS10E","ECON8A","ECON8B","ECON8C","ECON8D","ECON8E","ECON8F","ECON8G","ECON8H","ECON8I","ECON8J","ECON8K","ECON8L","ECON8M","ECON8N","ECON8O","ECON8P","ECON8Q","ECON8R","ECON8S","ECON7_1","ECON7_2","ECON7_3","ECON7_4","ECON7_5","ECON7_6","ECON7_7","ECON7_8","ECON7_DK","ECON7_SKP","ECON7_REF","ECON1","ECON4","ECON3","ECON4A","ECON4B","ECON6A","ECON6B","ECON6C","ECON6D","ECON6E","ECON6F","ECON6G","ECON6H","ECON6I","ECON6J","ECON6K","ECON6L","ECON5A_A","ECON5A_B","PHYS7_1","PHYS7_2","PHYS7_3","PHYS7_4","PHYS7_DK","PHYS7_SKP","PHYS7_REF","PHYS11","PHYS11_TEMP","PHYS9A","PHYS9B","PHYS9C","PHYS9D","PHYS9E","PHYS9F","PHYS9G","PHYS9H","PHYS3A","PHYS3B","PHYS3C","PHYS3D","PHYS3E","PHYS3F","PHYS3G","PHYS3H","PHYS3I","PHYS3J","PHYS3K","PHYS3L","PHYS3M","PHYS4","PHYS5","PHYS6","AGE4","AGE7","GENDER","RACETH","RACE_R2","EDUCATION","EDUC4","HHSIZE1","REGION4","REGION9","P_DENSE","MODE","LANGUAGE","MAIL50","RACE1_BANNER","INC_BANNER","AGE_BANNER","HH_BANNER","ECON2","ECON31","HHINCOME","HH01S","HH25S","HH612S","HH1317S","HH18OVS","NeighborChange","MHscore"
"8391","0040007765","Amerispeak",NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,5,5,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,NA,55,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.8,1,NA,NA,NA,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,3,4,1,1,1,5,4,2,2,4,2,2,1,NA,1,3,2,2,75,55,8,0,0,0,0,2,0,5
"8392","0040007766","Amerispeak",NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,5,5,3,5,5,1,2,2,1,1,2,1,1,2,1,2,2,2,1,1,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,1,2,2,4,3,6,2,3,3,2,1,NA,2,3,2,4,40,40,6,0,1,3,0,3,0,5
"8393","0040007767","Amerispeak",NA,NA,NA,NA,NA,NA,NA,4,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,2,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,3,9,0,5,5,4,4,4,4,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,96.6,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,1,1,1,2,2,4,2,2,1,NA,1,3,2,2,NA,0,6,0,0,0,0,2,0,5
"8394","0040007768","Amerispeak",NA,0.8503397,NA,38689.57,NA,19344.78,"(1) California",2,3,3,1,2,2,2,2,2,1,1,1,2,1,2,NA,2,2,2,1,2,2,2,2,2,4,NA,3,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,3,3,2,4,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,8,40,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,1,0,0,0,1,98.4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,4,5,1,1,1,5,4,1,4,9,3,2,1,NA,1,4,2,1,NA,40,9,0,0,0,0,1,0,NA
"8395","0040007769","Amerispeak",NA,0.86714,NA,30465.61,NA,15232.8,"(3) Florida",3,4,4,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5,5,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,5,5,4,1,4,1,4,1,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,1,1,2,2,1,3,5,2,2,1,NA,1,1,3,1,NA,0,2,0,0,0,0,1,0,5
"8396","0040007770","Amerispeak",NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,NA,1,NA,2,1,NA,2,2,1,1,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,2,3,4,3,4,NA,2,2,2,NA,2,NA,2,2,2,2,2,2,2,1,2,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,3,1,0,5,4,4,4,4,4,4,1,4,4,4,4,4,4,3,3,0,0,1,0,0,0,0,2,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,1,1,1,3,3,1,1,1,3,2,1,NA,1,1,2,1,NA,0,2,0,0,0,0,1,0,6
"8397","0040007771","Amerispeak",NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,2,2,5,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,4,1,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5,5,5,5,3,2,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,3,2,0,5,5,4,4,4,4,4,4,4,4,4,4,4,4,1,3,0,0,0,1,0,0,0,1,97,2,2,2,2,1,2,2,2,2,1,NA,2,2,2,1,2,2,2,2,2,1,2,2,2,4,5,1,1,1,7,4,1,3,6,1,2,1,NA,1,2,2,1,NA,0,4,0,0,0,0,1,0,13
"8398","0040007772","Amerispeak",NA,NA,NA,NA,NA,NA,NA,3,3,5,4,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,3,4,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,5,5,5,5,5,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.1,2,2,2,1,2,2,NA,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,5,1,1,1,4,3,2,4,8,3,2,1,NA,1,3,2,2,NA,0,7,0,0,0,0,2,2,12
"8399","0040007774","Amerispeak",NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,5,5,2,4,4,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,NA,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.5,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,5,1,1,1,2,2,1,4,8,2,2,1,NA,1,3,2,1,NA,0,6,0,0,0,0,1,0,6
"8400","0040007775","Amerispeak",NA,1.658254,NA,75448.84,NA,37724.42,"(1) California",4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,5,5,5,2,1,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,6,2,3,2,3,3,2,4,9,3,2,1,NA,3,3,3,2,NA,0,7,0,0,0,0,2,0,5
"8401","0040007776","Amerispeak",NA,NA,NA,NA,NA,NA,NA,1,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,5,5,5,5,5,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,40,1,1,4,4,4,4,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.8,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,4,5,2,4,2,3,3,2,4,8,3,2,1,NA,5,3,2,2,8,40,6,0,0,0,0,2,2,9
"8402","0040007777","Amerispeak",NA,1.325273,NA,60298.53,NA,30149.26,"(1) California",2,5,5,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,5,5,5,5,5,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,36,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,1,4,9,3,2,1,NA,1,3,2,1,36,36,8,0,0,0,0,1,0,5
"8403","0040007778","Amerispeak",NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,2,2,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,3,3,4,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,50,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,3,4,1,1,1,3,3,2,4,9,3,2,1,NA,1,4,2,2,50,50,8,0,0,0,0,2,0,6
"8404","0040007781","Amerispeak",NA,NA,NA,NA,NA,NA,NA,2,4,3,1,1,2,2,4,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4,4,5,5,5,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,1,0,0,0,0,2,NA,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,7,2,3,2,3,3,2,4,8,3,2,1,NA,3,1,3,2,NA,0,3,0,0,0,0,2,-1,8
"8405","0040007782","Amerispeak",NA,NA,NA,NA,NA,NA,NA,2,3,3,2,2,1,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5,5,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,NA,38,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,1,1,1,6,4,1,3,5,2,2,1,NA,1,2,2,1,38,38,4,0,0,0,0,1,0,5
"8406","0040007783","Amerispeak",NA,NA,NA,NA,NA,NA,NA,3,5,5,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,2,5,5,2,2,2,1,2,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,NA,34,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,3,1,3,5,3,2,1,NA,1,2,2,1,27,34,4,0,0,0,0,1,0,5
"8407","0040007784","Amerispeak",NA,NA,NA,NA,NA,NA,NA,3,3,3,1,2,2,1,3,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,1,NA,NA,1,NA,NA,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,2,2,4,3,1,3,5,3,2,1,NA,2,3,3,1,NA,0,6,0,0,0,0,1,0,6
"8408","0040007785","Amerispeak",NA,NA,NA,NA,NA,NA,NA,1,5,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,5,5,4,2,2,2,2,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,3,4,7,5,NA,3,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,98.6,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,4,8,1,2,1,NA,2,1,2,1,NA,7,3,0,0,0,0,1,0,5
"8409","0040007786","Amerispeak",NA,NA,NA,NA,NA,NA,NA,1,5,5,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5,5,5,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,NA,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,3,6,2,4,2,2,1,NA,1,2,2,4,40,40,6,0,1,2,0,3,0,5
"8410","0040007787","Amerispeak",NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,3,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,5,5,5,2,2,2,2,2,2,1,2,NA,2,2,2,2,2,1,2,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,NA,60,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,96.7,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,1,2,1,1,1,7,4,3,2,3,3,2,1,NA,1,2,2,5,40,60,6,0,0,0,0,3,0,10
"8411","0040007788","Amerispeak",NA,2.885339,NA,145308.4,NA,72654.18,"(10) Texas",2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,3,3,4,4,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,3,9,20,2,1,2,2,4,4,4,4,4,4,4,2,2,4,3,2,0,0,0,1,0,0,0,2,NA,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,2,2,2,2,4,3,7,3,2,1,NA,2,1,2,5,NA,20,1,0,0,0,0,4,0,6
"8412","0040007789","Amerispeak",NA,NA,NA,NA,NA,NA,NA,3,5,3,1,1,2,2,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,1,4,4,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,5,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.6,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,2,3,2,4,3,3,1,1,2,2,1,NA,3,2,2,5,NA,0,5,0,0,0,0,3,-2,14
"8413","0040007791","Amerispeak",NA,2.696171,NA,94725.76,NA,47362.88,"(3) Florida",2,3,3,1,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,4,3,5,4,3,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,2,1,0,1,0,1,0,1,0,0,0,0,2,NA,15,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,96.2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,NA,1,2,2,2,1,1,2,4,2,2,2,3,3,5,3,2,1,NA,4,2,1,5,NA,15,6,0,0,0,0,3,0,8
"8414","0040007793","Amerispeak",NA,NA,NA,NA,NA,NA,NA,4,2,2,1,1,2,2,5,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,3,1,4,1,3,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,3,2,0,5,5,4,1,4,1,1,1,4,4,4,1,1,4,1,1,0,0,0,1,0,0,0,1,97.5,2,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,3,4,1,1,1,3,3,6,2,4,2,2,1,NA,1,1,2,5,NA,0,2,0,0,0,0,7,0,12
"8415","0040007794","Amerispeak",NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,2,2,4,NA,1,2,2,1,1,1,2,2,2,NA,2,1,2,2,2,2,4,4,4,4,3,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,5,5,4,1,1,1,1,NA,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,55,3,3,1,1,4,4,4,4,4,4,4,NA,1,4,2,1,1,0,0,0,0,0,0,2,NA,2,2,2,2,2,2,2,2,NA,2,1,1,1,1,1,1,2,2,2,2,1,2,NA,1,3,5,2,1,1,4,3,4,2,3,3,2,1,NA,1,1,2,3,0,55,1,0,0,0,1,3,0,19
"8416","0040007795","Amerispeak",NA,NA,NA,NA,NA,NA,NA,2,5,5,1,1,2,2,3,2,2,1,1,NA,1,2,NA,1,2,2,2,2,2,2,2,2,1,4,3,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,3,3,3,3,2,1,2,2,2,1,2,1,NA,2,2,2,2,1,1,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,1,NA,67,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,0,0,0,0,0,0,1,97.3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,3,3,2,4,8,3,2,1,NA,1,1,1,2,67,67,3,0,0,0,0,2,0,13
"8417","0040007796","Amerispeak",NA,NA,NA,NA,NA,NA,NA,3,1,2,1,1,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,3,1,2,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,3,3,4,3,3,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,3,3,20,4,3,1,4,4,1,1,1,4,4,4,4,4,4,2,3,0,0,0,1,0,0,0,1,98.2,2,2,2,2,1,2,2,2,1,1,1,NA,2,2,2,2,2,2,2,2,1,2,2,2,4,6,2,1,1,3,3,2,2,3,1,2,1,NA,1,2,3,2,NA,20,4,0,0,0,0,2,1,8
"8418","0040007797","Amerispeak",NA,NA,NA,NA,NA,NA,NA,2,2,4,2,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,5,5,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3,3,30,4,4,2,1,4,4,4,4,2,4,4,4,4,4,1,2,0,1,1,0,0,0,0,2,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,1,2,3,3,2,1,NA,2,1,2,1,NA,30,1,0,0,0,0,1,2,10
"8419","0040007798","Amerispeak",NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,2,2,3,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,3,1,0,5,5,4,1,4,4,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,5,4,2,4,8,3,2,1,NA,1,1,2,2,NA,0,2,0,0,0,0,2,-1,14
"8420","0040007799","Amerispeak",NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,2,3,2,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,3,2,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,60,1,1,4,3,4,4,4,4,3,4,4,4,1,4,3,3,0,0,0,1,0,0,0,1,98.9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,3,3,1,2,3,3,2,1,NA,1,1,2,1,48,60,3,0,0,0,0,1,0,13
"8421","0040007800","Amerispeak",NA,0.3127279,NA,14228.79,NA,7114.396,"(1) California",2,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,3,3,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,NA,40,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,3,2,7,4,1,4,9,3,2,1,NA,3,2,2,1,40,40,4,0,0,0,0,1,0,8
"8422","0040007801","Amerispeak",NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,2,2,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,5,5,5,5,5,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,3,1,0,5,4,4,1,1,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,4,5,1,1,1,2,2,2,3,6,3,2,1,NA,1,1,2,2,NA,0,2,0,0,0,0,2,0,5
"8423","0040007802","Amerispeak",NA,0.4084375,NA,18583.48,NA,9291.74,"(1) California",2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,50,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,3,4,1,1,1,4,3,3,4,9,3,2,1,NA,1,4,2,5,40,50,8,0,0,0,0,3,0,6
